image,dilution,dilution_label,tile_idx,position_y,position_x,density_threshold_0.2,density_threshold_0.5,density_threshold_0.8,density_threshold_0.95,density_clahe_otsu_pred,density_clahe_otsu_orig
640x_2025-05-16_00-59-00_002.tif,640,640x,10,512,1536,0.10581589,0.03306198,0.0002784729,0.0,0.13249588012695312,0.0798797607421875
640x_2025-05-16_00-59-00_002.tif,640,640x,11,512,2048,0.08683014,0.027751923,0.0001296997,0.0,0.11065673828125,0.0803070068359375
640x_2025-05-16_00-59-00_002.tif,640,640x,12,512,2560,0.10322571,0.03427124,0.0005683899,0.0,0.1266021728515625,0.09894943237304688
640x_2025-05-16_00-59-00_002.tif,640,640x,13,512,3072,0.1278305,0.041481018,6.866455e-05,0.0,0.14495086669921875,0.12719345092773438
640x_2025-05-16_00-59-00_002.tif,640,640x,14,1024,0,0.16652298,0.046592712,0.0006942749,0.0,0.1871490478515625,0.12548446655273438
640x_2025-05-16_00-59-00_002.tif,640,640x,15,1024,512,0.102939606,0.024044037,0.00033569336,0.0,0.13320159912109375,0.092376708984375
640x_2025-05-16_00-59-00_002.tif,640,640x,16,1024,1024,0.09838867,0.023025513,0.00016784668,0.0,0.13851547241210938,0.09011077880859375
640x_2025-05-16_00-59-00_002.tif,640,640x,17,1024,1536,0.07243347,0.01763916,0.00019836426,0.0,0.10600662231445312,0.06909561157226562
640x_2025-05-16_00-59-00_002.tif,640,640x,18,1024,2048,0.06877518,0.018779755,2.2888184e-05,0.0,0.09910202026367188,0.0839385986328125
640x_2025-05-16_00-59-00_002.tif,640,640x,19,1024,2560,0.07637024,0.023586273,5.340576e-05,0.0,0.10069656372070312,0.0739593505859375
640x_2025-05-16_00-59-00_002.tif,640,640x,20,1024,3072,0.121917725,0.04050827,0.00032424927,0.0,0.14435195922851562,0.1205902099609375
640x_2025-05-16_00-59-00_002.tif,640,640x,21,1536,0,0.13580704,0.041576385,0.000705719,0.0,0.1729888916015625,0.12094879150390625
640x_2025-05-16_00-59-00_002.tif,640,640x,22,1536,512,0.094940186,0.021972656,8.010864e-05,0.0,0.12520980834960938,0.09576034545898438
640x_2025-05-16_00-59-00_002.tif,640,640x,23,1536,1024,0.07809448,0.015926361,0.000118255615,0.0,0.11264801025390625,0.08649063110351562
640x_2025-05-16_00-59-00_002.tif,640,640x,24,1536,1536,0.07336807,0.018562317,0.0026779175,0.0,0.10617446899414062,0.07336044311523438
640x_2025-05-16_00-59-00_002.tif,640,640x,25,1536,2048,0.06794357,0.015964508,1.9073486e-05,0.0,0.10543060302734375,0.07711029052734375
640x_2025-05-16_00-59-00_002.tif,640,640x,26,1536,2560,0.09439087,0.026058197,3.8146973e-05,0.0,0.12636184692382812,0.09341049194335938
640x_2025-05-16_00-59-00_002.tif,640,640x,27,1536,3072,0.12681198,0.04032898,0.00015640259,0.0,0.1554107666015625,0.11937713623046875
80x_2025-05-22_14-48-00.tif,80,80x,0,0,0,0.88900375,0.5988388,0.25188446,9.536743e-05,0.5163116455078125,0.45114898681640625
80x_2025-05-22_14-48-00.tif,80,80x,1,0,512,0.8831215,0.5827751,0.2646675,0.00050735474,0.5129661560058594,0.4426307678222656
80x_2025-05-22_14-48-00.tif,80,80x,2,0,1024,0.8576355,0.5631752,0.23984528,0.0002822876,0.5072555541992188,0.4508399963378906
80x_2025-05-22_14-48-00.tif,80,80x,3,0,1536,0.85866165,0.5649948,0.23825073,0.00034332275,0.508941650390625,0.4588203430175781
80x_2025-05-22_14-48-00.tif,80,80x,4,0,2048,0.85525894,0.54226685,0.20352936,0.00015640259,0.5031623840332031,0.4483146667480469
80x_2025-05-22_14-48-00.tif,80,80x,5,0,2560,0.8579712,0.5338745,0.18032074,3.0517578e-05,0.5012474060058594,0.4483795166015625
80x_2025-05-22_14-48-00.tif,80,80x,6,0,3072,0.82634354,0.494442,0.12397003,3.8146973e-06,0.4988136291503906,0.4524955749511719
80x_2025-05-22_14-48-00.tif,80,80x,7,512,0,0.87425995,0.5921173,0.28567123,0.0014801025,0.5146636962890625,0.45017242431640625
80x_2025-05-22_14-48-00.tif,80,80x,8,512,512,0.8421478,0.5423355,0.24919128,0.002029419,0.5071754455566406,0.4363594055175781
80x_2025-05-22_14-48-00.tif,80,80x,9,512,1024,0.8319473,0.5297165,0.22242737,0.0024337769,0.5000114440917969,0.444427490234375
80x_2025-05-22_14-48-00.tif,80,80x,10,512,1536,0.8217659,0.52292633,0.2180214,0.0014648438,0.5004806518554688,0.4432106018066406
80x_2025-05-22_14-48-00.tif,80,80x,11,512,2048,0.82471466,0.5229454,0.20819473,0.0010566711,0.5030441284179688,0.45043182373046875
80x_2025-05-22_14-48-00.tif,80,80x,12,512,2560,0.819664,0.49909592,0.17513657,0.0005340576,0.49822235107421875,0.44179534912109375
80x_2025-05-22_14-48-00.tif,80,80x,13,512,3072,0.81375885,0.47659683,0.14345169,0.0004386902,0.4977684020996094,0.4316673278808594
80x_2025-05-22_14-48-00.tif,80,80x,14,1024,0,0.8108368,0.5456543,0.26290894,0.0040512085,0.5097160339355469,0.442108154296875
80x_2025-05-22_14-48-00.tif,80,80x,15,1024,512,0.79019547,0.52077484,0.2350235,0.00573349,0.5049591064453125,0.4400062561035156
80x_2025-05-22_14-48-00.tif,80,80x,16,1024,1024,0.75886536,0.48088837,0.19620514,0.0055999756,0.4987030029296875,0.43184661865234375
80x_2025-05-22_14-48-00.tif,80,80x,17,1024,1536,0.77724075,0.48150253,0.18355942,0.0031471252,0.4989204406738281,0.43994140625
80x_2025-05-22_14-48-00.tif,80,80x,18,1024,2048,0.7796135,0.46886063,0.16734695,0.0026855469,0.49808502197265625,0.4361763000488281
80x_2025-05-22_14-48-00.tif,80,80x,19,1024,2560,0.7851715,0.48280716,0.16930008,0.002231598,0.4993743896484375,0.4541664123535156
80x_2025-05-22_14-48-00.tif,80,80x,20,1024,3072,0.7591896,0.4523468,0.14788437,0.0013580322,0.498138427734375,0.4373626708984375
80x_2025-05-22_14-48-00.tif,80,80x,21,1536,0,0.7344856,0.5063553,0.22865295,0.0047073364,0.5012016296386719,0.44651031494140625
80x_2025-05-22_14-48-00.tif,80,80x,22,1536,512,0.70222855,0.4794159,0.2158699,0.012371063,0.4933052062988281,0.4422035217285156
80x_2025-05-22_14-48-00.tif,80,80x,23,1536,1024,0.6837921,0.45584488,0.19071198,0.012012482,0.4912681579589844,0.439697265625
80x_2025-05-22_14-48-00.tif,80,80x,24,1536,1536,0.69130707,0.44716263,0.17489243,0.010108948,0.49257659912109375,0.4379081726074219
80x_2025-05-22_14-48-00.tif,80,80x,25,1536,2048,0.69506836,0.4447899,0.16217804,0.007816315,0.4917106628417969,0.4443511962890625
80x_2025-05-22_14-48-00.tif,80,80x,26,1536,2560,0.67152023,0.432827,0.161129,0.009643555,0.4898567199707031,0.4426460266113281
80x_2025-05-22_14-48-00.tif,80,80x,27,1536,3072,0.69714355,0.43894577,0.14579391,0.005836487,0.4922752380371094,0.45090484619140625
